name,address,latitude,longitude
남산초등학교,부산광역시 금정구 금강로 614 ,35.2621406520563,129.089184233943
내산초등학교,부산광역시 동래구 중앙대로1335번길 38 ,35.2073579324145,129.076635229466
내성초등학교,부산광역시 동래구 동래로 173 ,35.2046158336861,129.089791354719
달북초등학교,부산광역시 동래구 쇠미로 131 ,35.2035743496365,129.059997538972
동명초등학교,부산광역시 연제구 쌍미천로44번길 17 ,35.178135585203,129.091032758666
동상초등학교,부산광역시 금정구 옥봉로 5 ,35.2113008675382,129.106951084785
동현초등학교,부산광역시 금정구 동현로 36 ,35.2220224971717,129.09275971451
두실초등학교,부산광역시 금정구 중앙대로1893번길 33 ,35.2531568462539,129.089400178192
명동초등학교,부산광역시 동래구 명장로63번길 60-5 ,35.2075914087225,129.106219934091
명륜초등학교,부산광역시 동래구 동래로 91 ,35.2080354827399,129.083269979584
명서초등학교,부산광역시 동래구 명서로 121 ,35.2120766319526,129.100877766054
명장초등학교,부산광역시 동래구 복천로 121 ,35.2081902514271,129.096559421899
미남초등학교,부산광역시 동래구 충렬대로100번길 83 ,35.2036844521964,129.072840811805
부곡초등학교,부산광역시 금정구 기찰로22번길 15 ,35.2341121788313,129.093250102525
사직초등학교,부산광역시 동래구 쇠미로81번길 7 ,35.2008813464703,129.054169354728
서곡초등학교,부산광역시 금정구 윤산로 279 ,35.2204955847763,129.10485053341
서동초등학교,부산광역시 금정구 동현로 147 ,35.2191139761075,129.096881267638
서명초등학교,부산광역시 금정구 명서로 48 ,35.2151645953843,129.094634033846
수안초등학교,부산광역시 동래구 온천천로 215 ,35.2004792453757,129.080424470657
안남초등학교,부산광역시 동래구 연안로 46 ,35.1917035072652,129.10773377158
안락초등학교,부산광역시 동래구 명안로53번길 22 ,35.2020057342978,129.103079626156
안민초등학교,부산광역시 동래구 온천천로381번길 19 ,35.1939653712994,129.093652153487
안진초등학교,부산광역시 동래구 안남로 63 ,35.1947193848573,129.099374311976
여고초등학교,부산광역시 동래구 여고로63번가길 12 ,35.197909903356,129.068961381537
연동초등학교,부산광역시 연제구 고분로56번길 40 ,35.1839324592911,129.088467911858
연미초등학교,부산광역시 연제구 금련로38번길 84 ,35.1707054883769,129.09211220589
연산초등학교,부산광역시 연제구 월드컵대로 41 ,35.1782611845874,129.084124679166
연서초등학교,부산광역시 연제구 거제천로270번길 30 ,35.1909531608274,129.086602317756
연신초등학교,부산광역시 연제구 신금로23번길 30 ,35.1924823057052,129.093159505633
연일초등학교,부산광역시 연제구 고분로 126-4 ,35.18431972559,129.095453731181
연제초등학교,부산광역시 연제구 중앙대로1065번길 14 ,35.1840540084016,129.077874195501
연천초등학교,부산광역시 연제구 과정로225번길 46 ,35.1862199944879,129.100491909682
예원초등학교,부산광역시 동래구 사직로 78 ,35.1958767609126,129.057045836025
온천초등학교,부산광역시 동래구 충렬대로107번길 124 ,35.2125547711236,129.073677301713
장서초등학교,부산광역시 금정구 금강로 453 ,35.2479297295085,129.088499027631
장전초등학교,부산광역시 금정구 수림로 90 ,35.2414039208364,129.083009880768
창신초등학교,부산광역시 연제구 종합운동장로12번길 15 ,35.192812905647,129.065851865401
청룡초등학교,부산광역시 금정구 팔송로 6 ,35.27279433516,129.091518751273
충렬초등학교,부산광역시 동래구 안락로125번길 22 ,35.2004173860901,129.111701588448
토현초등학교,부산광역시 연제구 토현로 48 ,35.181291740872,129.111766125486
현곡초등학교,부산광역시 금정구 동부곡로27번라길 20 ,35.2269162765777,129.0967464488
동래초등학교,부산광역시 금정구 체육공원로44번길 26 ,35.2471077028386,129.098481306969
부산삼육초등학교,부산광역시 금정구 금정도서관로 17 ,35.2727632870215,129.094749547945
혜화초등학교,부산광역시 동래구 명장로99번길 25 ,35.2022604661827,129.113293827043
가락초등학교,부산광역시 강서구 호계로 41 ,35.1963400273093,128.895265480878
감전초등학교,부산광역시 사상구 괘감로 132 ,35.1557458765142,128.98866789769
괘법초등학교,부산광역시 사상구 사상로161번길 8 ,35.1601821478069,128.985797806707
구남초등학교,부산광역시 북구 구남로14번가길 23 ,35.2002777291746,128.993580112227
구포초등학교,부산광역시 북구 백양대로1124번길 20 ,35.2027214400639,129.000696086519
구학초등학교,부산광역시 사상구 학감대로 49 ,35.1377622924308,128.992214335002
금곡초등학교,부산광역시 북구 효열로 174 ,35.2618170915022,129.017046697874
금명초등학교,부산광역시 북구 화명신도시로 197 ,35.2417150388243,129.010995327074
금창초등학교,부산광역시 북구 효열로235번길 14 ,35.2657242059418,129.019840158963
남명초등학교,부산광역시 강서구 명지오션시티11로 132 ,35.0840356118134,128.910590769236
녹명초등학교,부산광역시 강서구 낙동남로 617 ,35.1148940409854,128.886392233825
녹산초등학교,부산광역시 강서구 과학산단2로20번길 55 ,35.151466010762,128.836896608355
대사초등학교,부산광역시 강서구 낙동북로 73 ,35.2181683118374,128.937598430123
대상초등학교,부산광역시 강서구 대저로 249 ,35.2141196748056,128.980252468224
대저초등학교,부산광역시 강서구 대저로29번길 27 ,35.2161022227681,128.955307677045
대천리초등학교,부산광역시 북구 산성로 87-10 ,35.2424129026228,129.022638918341
덕두초등학교,부산광역시 강서구 공항로791번길 68 ,35.1756454777789,128.956213959471
덕상초등학교,부산광역시 사상구 덕상로 32 ,35.1747297714884,128.990646418231
덕성초등학교,부산광역시 북구 만덕대로39번길 45 ,35.2132191921624,129.007989323069
덕양초등학교,부산광역시 북구 함박봉로 42 ,35.2092991038379,129.023093676024
덕천초등학교,부산광역시 북구 덕천2길 10 ,35.2082050651349,129.006965137504
덕포초등학교,부산광역시 사상구 삼덕로 83 ,35.1739318359051,128.986027845248
동궁초등학교,부산광역시 사상구 엄궁로 70-7 ,35.1234596959876,128.974813349278
동주초등학교,부산광역시 사상구 가야대로306번길 72 ,35.1471344840277,129.005547000423
만덕초등학교,부산광역시 북구 만덕1로 72 ,35.2150426235366,129.028845005546
명덕초등학교,부산광역시 북구 금곡대로186번길 43 ,35.2254595748542,129.011811083657
명원초등학교,부산광역시 강서구 명지국제6로 147 ,35.0941283752299,128.914910200236
명일초등학교,부산광역시 강서구 명지국제5로 170-5 ,35.1095172635498,128.922704014969
명지초등학교,부산광역시 강서구 명지국제6로 296 ,35.1022607670006,128.924117239122
명진초등학교,부산광역시 북구 화명신도시로 159 ,35.2385589505848,129.010444855173
명호초등학교,부산광역시 강서구 명지오션시티2로 41 ,35.0852270738026,128.900409558456
모덕초등학교,부산광역시 사상구 덕상로 120 ,35.1827014766235,128.991938068277
모동초등학교,부산광역시 사상구 모라로192번길 37 ,35.185229621976,129.001898166969
모라초등학교,부산광역시 사상구 모라로64번길 46 ,35.190045937286,128.986431341446
모산초등학교,부산광역시 사상구 모라로110번길 93 ,35.1857163073919,128.995207597407
배영초등학교,부산광역시 강서구 공항로339번길 260 ,35.1502032607554,128.945324616963
백산초등학교,부산광역시 북구 덕천로259번길 23 ,35.2120043157934,129.032751971937
백양초등학교,부산광역시 북구 상리로18번길 12 ,35.207735077899,129.034408660703
사상초등학교,부산광역시 사상구 운산로 65 ,35.1676107272964,128.982843911407
삼덕초등학교,부산광역시 사상구 삼덕로 24 ,35.174168514185,128.978550681466
상학초등학교,부산광역시 북구 상학산복길 191 ,35.2186785469607,129.04002079567
서감초등학교,부산광역시 사상구 괘감로 64 ,35.1578202930468,128.982060192921
